Quantify Compound Summary Report 

Printed Wed Feb 02 11:09:36 2022

Compound 1:  GLY_FOMC_qn

	#	Name	Sample Text	RT	Area
64	64	U1_201211_064	20200813_W_8_12-GLY	5.00	4951
65	65	U1_201211_065	20200816_W_1-GLY	5.01	4268
66	66	U1_201211_066	20200816_W_2-GLY	5.00	4213
67	67	U1_201211_067	20200816_W_3-GLY	5.01	4585
68	68	U1_201211_068	20200816_W_4-GLY	5.00	5646
69	69	U1_201211_069	20200816_W_5-GLY	5.01	5097
70	70	U1_201211_070	Blank	4.75	13
71	71	U1_201211_071	Sta 0.1 µg/ml	5.00	4830
72	72	U1_201211_072	Blank	4.73	10
73	73	U1_201211_073	Sta Blank	5.00	5105
74	74	U1_201211_074	Sta 0.005 µg/ml	5.01	4993
75	75	U1_201211_075	Sta 0.01 µg/ml	5.00	4333
76	76	U1_201211_076	Sta 0.02 µg/ml	5.00	4815
77	77	U1_201211_077	Sta 0.05 µg/ml	5.00	5050
78	78	U1_201211_078	Sta 0.1 µg/ml	5.00	5021
79	79	U1_201211_079	Sta 0.2 µg/ml	5.00	4916
80	80	U1_201211_080	Sta 0.5 µg/ml	5.00	4924
81	81	U1_201211_081	Sta 1 µg/ml	5.00	5455
82	82	U1_201211_082	Sta 2 µg/ml	4.99	5473
83	83	U1_201211_083	Blank	5.15	2
84	84	U1_201211_084	Sta 0.1 µg/ml	5.00	5710
85	85	U1_201211_085	Blank	4.63	1
86	86	U1_201211_086	20201008_W_1_12-GLY	5.00	5520
87	87	U1_201211_087	20201023_W_1_2-GLY	5.00	5181
88	88	U1_201211_088	20201023_W_3-GLY	5.00	5275
89	89	U1_201211_089	20201023_W_4-GLY	5.00	4488
90	90	U1_201211_090	20201023_W_5-GLY	5.00	4627
91	91	U1_201211_091	20201023_W_6-GLY	5.00	5413
92	92	U1_201211_092	20201023_W_7-GLY	5.00	4687
93	93	U1_201211_093	20201023_W_8-GLY	4.99	5395
94	94	U1_201211_094	20201023_W_9_12-GLY	5.00	5068
95	95	U1_201211_095	Blank	4.91	6
96	96	U1_201211_096	Sta 0.1 µg/ml	5.00	5240
97	97	U1_201211_097	Blank	4.82	3
98	98	U1_201211_098	20190528_S_1-GLY	5.00	4526
99	99	U1_201211_099	20190528_S_2-GLY	5.00	4855
100	100	U1_201211_100	20190528_S_3-GLY	4.99	4627
101	101	U1_201211_101	20190528_S_4-GLY	5.00	4823
102	102	U1_201211_102	20190528_S_5-GLY	4.99	5086
103	103	U1_201211_103	20190528_S_6-GLY	5.00	4671
104	104	U1_201211_104	20190528_S_7-GLY	5.00	4754
105	105	U1_201211_105	20190528_S_8_12-GLY	4.99	5070
106	106	U1_201211_106	Blank	4.80	4
107	107	U1_201211_107	Sta 0.1 µg/ml	5.00	5050
108	108	U1_201211_108	Blank	4.98	5
109	109	U1_201211_109	20190818_S_1-GLY	5.00	4774
110	110	U1_201211_110	20190818_S_2-GLY	5.00	4582
111	111	U1_201211_111	20190818_S_3-GLY	5.00	4671
112	112	U1_201211_112	20190818_S_4-GLY	5.00	4890
113	113	U1_201211_113	20190818_S_5-GLY	5.00	5598
114	114	U1_201211_114	20190818_S_6-GLY	5.00	4011
115	115	U1_201211_115	20190818_S_7-GLY	4.99	3907
116	116	U1_201211_116	20190818_S_8_9-GLY	4.99	3628
117	117	U1_201211_117	20190818_S_10_12-GLY	5.00	3403
118	118	U1_201211_118	Blank	4.76	13
119	119	U1_201211_119	Sta 0.1 µg/ml	5.00	4636
120	120	U1_201211_120	Blank	4.69	3
121	121	U1_201211_121	20200617_S_1_4-GLY	4.99	3222
122	122	U1_201211_122	20200617_S_5-GLY	4.99	3148
123	123	U1_201211_123	20200617_S_6-GLY	4.99	3358
124	124	U1_201211_124	20200617_S_7-GLY	4.99	2300
125	125	U1_201211_125	20200617_S_8_9-GLY	4.99	3059
126	126	U1_201211_126	20200617_S_10_12-GLY	4.99	3457
127	127	U1_201211_127	20200813_S_1_2-GLY	4.99	3569
128	128	U1_201211_128	20200813_S_3-GLY	5.00	3344
129	129	U1_201211_129	20200813_S_4-GLY	4.99	3749
130	130	U1_201211_130	Blank	4.79	3
131	131	U1_201211_131	Sta 0.1 µg/ml	5.00	4909
132	132	U1_201211_132	Blank	4.71	7
133	133	U1_201211_133	20200813_S_5-GLY	4.99	3820
134	134	U1_201211_134	20200813_S_6-GLY	5.00	3311
135	135	U1_201211_135	20200813_S_7-GLY	4.99	3085
136	136	U1_201211_136	20200813_S_8_12-GLY	5.00	3865
137	137	U1_201211_137	20200816_S_1-GLY	4.99	4061
138	138	U1_201211_138	20200816_S_2-GLY	4.99	3804
139	139	U1_201211_139	20200816_S_3-GLY	4.99	3586
140	140	U1_201211_140	20200816_S_4-GLY	5.00	3962
141	141	U1_201211_141	20200816_S_5-GLY	4.99	3616
142	142	U1_201211_142	Blank	4.76	2
143	143	U1_201211_143	Sta 0.1 µg/ml	4.99	4866
144	144	U1_201211_144	Blank	4.79	2
145	145	U1_201211_145	20201008_S_1_12-GLY	4.99	3254
146	146	U1_201211_146	20201023_S_1_2-GLY	4.99	3356
147	147	U1_201211_147	20201023_S_3-GLY	4.99	3154
148	148	U1_201211_148	20201023_S_4-GLY	4.99	3396
149	149	U1_201211_149	20201023_S_5-GLY	4.99	3349
150	150	U1_201211_150	20201023_S_6-GLY	4.99	3257
151	151	U1_201211_151	20201023_S_7-GLY	5.00	3388
152	152	U1_201211_152	20201023_S_8-GLY	4.99	3189
153	153	U1_201211_153	GLY-RS-QC1 0.2	4.99	4424
154	154	U1_201211_154	GLY-RS-QC2 0.5	4.99	4110
155	155	U1_201211_155	Blank	4.83	2
156	156	U1_201211_156	Sta 0.1 µg/ml	4.99	4194
157	157	U1_201211_157	Blank		
158	158	U1_201211_158	Sta Blank	5.00	3401
159	159	U1_201211_159	Sta 0.005 µg/ml	4.99	4126
160	160	U1_201211_160	Sta 0.01 µg/ml	5.00	3274
161	161	U1_201211_161	Sta 0.02 µg/ml	5.00	3770
162	162	U1_201211_162	Sta 0.05 µg/ml	4.99	3084
163	163	U1_201211_163	Sta 0.1 µg/ml	5.00	3446
164	164	U1_201211_164	Sta 0.2 µg/ml	4.99	3101
165	165	U1_201211_165	Sta 0.5 µg/ml	5.00	3636
166	166	U1_201211_166	Sta 1 µg/ml	4.99	3860
167	167	U1_201211_167	Sta 2 µg/ml	4.99	3702
168	168	U1_201211_168	Blank	4.76	1
169	169	U1_201211_169	Sta 0.1 µg/ml	4.99	3100
170	170	U1_201211_170	Blank	4.82	3
171	171	U1_201211_171	Blank	4.77	3

