Quantify Compound Summary Report 

Printed Wed Feb 02 11:08:47 2022

Compound 1:  13C-caffeine

	#	Name	Sample Text	RT	Area
141	141	TQS3_210129_141	Std 3.125 ng/ml Solvent	6.52	2145189
142	142	TQS3_210129_142	Blank	6.53	957
143	143	TQS3_210129_143	20201008_W_1_12-LC	6.53	955
144	144	TQS3_210129_144	20201023_W_1_2-LC	6.52	1023
145	145	TQS3_210129_145	20201023_W_3-LC	6.47	41
146	146	TQS3_210129_146	20201023_W_4-LC	6.52	886
147	147	TQS3_210129_147	20201023_W_5-LC	6.52	1067
148	148	TQS3_210129_148	20201023_W_6-LC	6.51	1018
149	149	TQS3_210129_149	20201023_W_7-LC	6.48	51
150	150	TQS3_210129_150	20201023_W_8-LC	6.51	1287
151	151	TQS3_210129_151	20201023_W_9_12-LC	6.51	1447
152	152	TQS3_210129_152	Blank	6.52	66
153	153	TQS3_210129_153	Std 3.125 ng/ml Solvent	6.51	2115159
154	154	TQS3_210129_154	Std 3.125 ng/ml matrix	6.51	4399737
155	155	TQS3_210129_155	Blank	6.48	53
156	156	TQS3_210129_156	Std 0 ng/mL	6.52	1153
157	157	TQS3_210129_157	Std 1.25 ng/mL	6.51	880471
158	158	TQS3_210129_158	Std 3.125 ng/mL	6.52	2157564
159	159	TQS3_210129_159	Std 6.25 ng/mL	6.52	4119338
160	160	TQS3_210129_160	Std 12.5 ng/mL	6.52	7307289
161	161	TQS3_210129_161	Std 50 ng/mL	6.50	10623999
162	162	TQS3_210129_162	Blank	6.51	7701

Compound 14:  Dimethomorph A

	#	Name	Sample Text	RT	Area
1	1	TQS3_210129_001	Blank		
2	2	TQS3_210129_002	Std 0 ng/mL		
3	3	TQS3_210129_003	Std 1.25 ng/mL	6.29	57174
4	4	TQS3_210129_004	Std 3.125 ng/mL	6.37	156878
5	5	TQS3_210129_005	Std 6.25 ng/mL	6.36	301407
6	6	TQS3_210129_006	Std 12.5 ng/mL	6.36	621682
7	7	TQS3_210129_007	Std 50 ng/mL	6.36	2451658
8	8	TQS3_210129_008	Blank		
9	9	TQS3_210129_009	Std 3.125 ng/ml matrix	6.36	352959
10	10	TQS3_210129_010	Blank		
11	11	TQS3_210129_011	XY-blank-IS	6.35	187
12	12	TQS3_210129_012	XY-blank-IS-std_mix	6.36	491490
13	13	TQS3_210129_013	LC-RS-QC1 standard	6.35	723237
14	14	TQS3_210129_014	LC-RS-QC2	6.35	390504
15	15	TQS3_210129_015	LC-W-QC1 standard	6.36	589661
16	16	TQS3_210129_016	Blank	6.35	116
17	17	TQS3_210129_017	Std 3.125 ng/ml matrix	6.35	367494
18	18	TQS3_210129_018	Std 3.125 ng/ml solvent	6.35	171682
19	19	TQS3_210129_019	Blank	6.35	97
20	20	TQS3_210129_020	20190528_W_1-LC		
21	21	TQS3_210129_021	20190528_W_2-LC	6.36	82
22	22	TQS3_210129_022	20190528_W_3-LC		
23	23	TQS3_210129_023	20190528_W_4-LC		
24	24	TQS3_210129_024	20190528_W_5-LC		
25	25	TQS3_210129_025	20190528_W_6-LC		
26	26	TQS3_210129_026	20190528_W_7-LC		
27	27	TQS3_210129_027	20190528_W_8_12-LC		
28	28	TQS3_210129_028	20190818_W_1-LC	6.35	4202
29	29	TQS3_210129_029	20190818_W_2-LC	6.35	5601
30	30	TQS3_210129_030	Blank		
31	31	TQS3_210129_031	Std 3.125 ng/ml solvent	6.35	172109
32	32	TQS3_210129_032	Blank		
33	33	TQS3_210129_033	20190818_W_3-LC	6.35	8361
34	34	TQS3_210129_034	20190818_W_4-LC	6.35	4436
35	35	TQS3_210129_035	20190818_W_5-LC	6.36	3067
36	36	TQS3_210129_036	20190818_W_6-LC	6.36	8587
37	37	TQS3_210129_037	20190818_W_7-LC	6.36	5263
38	38	TQS3_210129_038	20190818_W_8_9-LC	6.35	16392
39	39	TQS3_210129_039	20190818_W_10_12-LC	6.35	19595
40	40	TQS3_210129_040	20200617_W_1_4-LC		
41	41	TQS3_210129_041	20200617_W_5-LC		
42	42	TQS3_210129_042	20200617_W_6-LC	6.35	5651
43	43	TQS3_210129_043	Blank		
44	44	TQS3_210129_044	Std 3.125 ng/ml solvent	6.35	176609
45	45	TQS3_210129_045	Blank		
46	46	TQS3_210129_046	20200617_W_7-LC	6.35	184
47	47	TQS3_210129_047	20200617_W_8_9-LC	6.34	76
48	48	TQS3_210129_048	20200617_W_10_12-LC		
49	49	TQS3_210129_049	20200813_W_1_2-LC		
50	50	TQS3_210129_050	20200813_W_3-LC	6.34	73
51	51	TQS3_210129_051	20200813_W_4-LC		
52	52	TQS3_210129_052	20200813_W_5-LC		
53	53	TQS3_210129_053	20200813_W_6-LC		
54	54	TQS3_210129_054	20200813_W_7-LC	6.36	57
55	55	TQS3_210129_055	20200813_W_8_12-LC		
56	56	TQS3_210129_056	Blank		
57	57	TQS3_210129_057	Std 3.125 ng/ml solvent	6.35	179739
58	58	TQS3_210129_058	Blank		
59	59	TQS3_210129_059	20200816_W_1-LC		
60	60	TQS3_210129_060	20200816_W_2-LC		
61	61	TQS3_210129_061	20200816_W_3-LC		
62	62	TQS3_210129_062	20200816_W_4-LC		
63	63	TQS3_210129_063	20200816_W_5-LC		
64	64	TQS3_210129_064	20200701_W_1_12-LC		
65	65	TQS3_210129_065	20200812_W_1_12-LC	6.35	52
66	66	TQS3_210129_066	20200831_W_1_12-LC		
67	67	TQS3_210129_067	20200924_W_1_9-LC		
68	68	TQS3_210129_068	20200928_W_1_12-LC		
69	69	TQS3_210129_069	Blank		
70	70	TQS3_210129_070	Std 3.125 ng/ml solvent	6.35	183691
71	71	TQS3_210129_071	Blank		
72	72	TQS3_210129_072	Std 0 ng/mL		
73	73	TQS3_210129_073	Std 1.25 ng/mL	6.35	65652
74	74	TQS3_210129_074	Std 3.125 ng/mL	6.36	184620
75	75	TQS3_210129_075	Std 6.25 ng/mL	6.36	345230
76	76	TQS3_210129_076	Std 12.5 ng/mL	6.36	693183
77	77	TQS3_210129_077	Std 50 ng/mL	6.36	2693133
78	78	TQS3_210129_078	Blank	6.37	243
79	79	TQS3_210129_079	Std 3.125 ng/ml matrix	6.36	399548
80	80	TQS3_210129_080	Blank		
81	81	TQS3_210129_081	20190528_S_1-LC	6.36	364
82	82	TQS3_210129_082	20190528_S_2-LC	6.41	90
83	83	TQS3_210129_083	20190528_S_3-LC	6.34	187
84	84	TQS3_210129_084	20190528_S_4-LC	6.35	226
85	85	TQS3_210129_085	20190528_S_5-LC	6.34	185
86	86	TQS3_210129_086	20190528_S_6-LC	6.35	280
87	87	TQS3_210129_087	20190528_S_7-LC	6.34	344
88	88	TQS3_210129_088	20190528_S_8_12-LC	6.35	412
89	89	TQS3_210129_089	20190818_S_1-LC	6.35	423505
90	90	TQS3_210129_090	20190818_S_2-LC	6.35	272404
91	91	TQS3_210129_091	Blank		
92	92	TQS3_210129_092	Std 3.125 ng/ml matrix	6.35	384870
93	93	TQS3_210129_093	Blank		
94	94	TQS3_210129_094	20190818_S_3-LC	6.35	406039
95	95	TQS3_210129_095	20190818_S_4-LC	6.34	420385
96	96	TQS3_210129_096	20190818_S_5-LC	6.34	482876
97	97	TQS3_210129_097	20190818_S_6-LC	6.34	456737
98	98	TQS3_210129_098	20190818_S_7-LC	6.35	687468
99	99	TQS3_210129_099	20190818_S_8_9-LC	6.35	495552
100	100	TQS3_210129_100	20190818_S_10_12-LC	6.35	564279
101	101	TQS3_210129_101	20200617_S_1_4-LC	6.34	8899
102	102	TQS3_210129_102	20200617_S_5-LC	6.34	8717
103	103	TQS3_210129_103	20200617_S_6-LC	6.35	7385
104	104	TQS3_210129_104	Blank		
105	105	TQS3_210129_105	Std 3.125 ng/ml matrix	6.35	363321
106	106	TQS3_210129_106	Blank		
107	107	TQS3_210129_107	20200617_S_7-LC	6.35	2923
108	108	TQS3_210129_108	20200617_S_8_9-LC	6.34	6766
109	109	TQS3_210129_109	20200617_S_10_12-LC	6.35	6425
110	110	TQS3_210129_110	20200813_S_1_2-LC	6.35	4245
111	111	TQS3_210129_111	20200813_S_3-LC	6.35	4138
112	112	TQS3_210129_112	20200813_S_4-LC	6.35	4440
113	113	TQS3_210129_113	20200813_S_5-LC	6.36	3735
114	114	TQS3_210129_114	20200813_S_6-LC	6.35	4721
115	115	TQS3_210129_115	20200813_S_7-LC	6.35	5064
116	116	TQS3_210129_116	20200813_S_8_12-LC	6.35	3353
117	117	TQS3_210129_117	Blank		
118	118	TQS3_210129_118	Std 3.125 ng/ml matrix	6.35	368762
119	119	TQS3_210129_119	Blank		
120	120	TQS3_210129_120	20200816_S_1-LC	6.36	2134
121	121	TQS3_210129_121	20200816_S_2-LC	6.36	1110
122	122	TQS3_210129_122	20200816_S_3-LC	6.36	1786
123	123	TQS3_210129_123	20200816_S_4-LC	6.34	1388
124	124	TQS3_210129_124	20200816_S_5-LC	6.36	3074
125	125	TQS3_210129_125	20190315_S_1_2-B	6.35	4461
126	126	TQS3_210129_126	20190606_S_1_2-B	6.37	2299
127	127	TQS3_210129_127	20200924_S_1_9-B	6.35	287
128	128	TQS3_210129_128	20201008_S_1_12-LC	6.37	1238
129	129	TQS3_210129_129	20201023_S_1_2-LC	6.34	1520
130	130	TQS3_210129_130	Blank		
131	131	TQS3_210129_131	Std 3.125 ng/ml matrix	6.35	371812
132	132	TQS3_210129_132	Blank	6.33	70
133	133	TQS3_210129_133	20201023_S_3-LC	6.35	3317
134	134	TQS3_210129_134	20201023_S_4-LC	6.34	1320
135	135	TQS3_210129_135	20201023_S_5-LC	6.34	1158
136	136	TQS3_210129_136	20201023_S_6-LC	6.34	865
137	137	TQS3_210129_137	20201023_S_7-LC	6.35	1512
138	138	TQS3_210129_138	20201023_S_8-LC	6.35	1781
139	139	TQS3_210129_139	Blank		
140	140	TQS3_210129_140	Std 3.125 ng/ml matrix	6.35	391232
141	141	TQS3_210129_141	Std 3.125 ng/ml Solvent	6.35	178552
142	142	TQS3_210129_142	Blank		
143	143	TQS3_210129_143	20201008_W_1_12-LC		
144	144	TQS3_210129_144	20201023_W_1_2-LC		
145	145	TQS3_210129_145	20201023_W_3-LC		
146	146	TQS3_210129_146	20201023_W_4-LC		
147	147	TQS3_210129_147	20201023_W_5-LC		
148	148	TQS3_210129_148	20201023_W_6-LC		
149	149	TQS3_210129_149	20201023_W_7-LC		
150	150	TQS3_210129_150	20201023_W_8-LC		
151	151	TQS3_210129_151	20201023_W_9_12-LC		
152	152	TQS3_210129_152	Blank		
153	153	TQS3_210129_153	Std 3.125 ng/ml Solvent	6.35	181974
154	154	TQS3_210129_154	Std 3.125 ng/ml matrix	6.35	386247
155	155	TQS3_210129_155	Blank		
156	156	TQS3_210129_156	Std 0 ng/mL		
157	157	TQS3_210129_157	Std 1.25 ng/mL	6.35	68013
158	158	TQS3_210129_158	Std 3.125 ng/mL	6.35	184415
159	159	TQS3_210129_159	Std 6.25 ng/mL	6.35	347483
160	160	TQS3_210129_160	Std 12.5 ng/mL	6.35	708131
161	161	TQS3_210129_161	Std 50 ng/mL	6.35	2615228
162	162	TQS3_210129_162	Blank	6.34	259

Compound 15:  Dimethomorph B

	#	Name	Sample Text	RT	Area
1	1	TQS3_210129_001	Blank	6.48	67
2	2	TQS3_210129_002	Std 0 ng/mL		
3	3	TQS3_210129_003	Std 1.25 ng/mL	6.49	97624
4	4	TQS3_210129_004	Std 3.125 ng/mL	6.57	263786
5	5	TQS3_210129_005	Std 6.25 ng/mL	6.56	510596
6	6	TQS3_210129_006	Std 12.5 ng/mL	6.56	1057446
7	7	TQS3_210129_007	Std 50 ng/mL	6.56	4027602
8	8	TQS3_210129_008	Blank	6.59	91
9	9	TQS3_210129_009	Std 3.125 ng/ml matrix	6.56	594611
10	10	TQS3_210129_010	Blank	6.58	50
11	11	TQS3_210129_011	XY-blank-IS	6.54	145
12	12	TQS3_210129_012	XY-blank-IS-std_mix	6.56	1101224
13	13	TQS3_210129_013	LC-RS-QC1 standard	6.55	2064677
14	14	TQS3_210129_014	LC-RS-QC2	6.56	839382
15	15	TQS3_210129_015	LC-W-QC1 standard	6.56	1002798
16	16	TQS3_210129_016	Blank	6.58	94
17	17	TQS3_210129_017	Std 3.125 ng/ml matrix	6.55	615378
18	18	TQS3_210129_018	Std 3.125 ng/ml solvent	6.55	288293
19	19	TQS3_210129_019	Blank	6.55	51
20	20	TQS3_210129_020	20190528_W_1-LC		
21	21	TQS3_210129_021	20190528_W_2-LC	6.57	116
22	22	TQS3_210129_022	20190528_W_3-LC	6.55	92
23	23	TQS3_210129_023	20190528_W_4-LC		
24	24	TQS3_210129_024	20190528_W_5-LC	6.58	64
25	25	TQS3_210129_025	20190528_W_6-LC	6.57	67
26	26	TQS3_210129_026	20190528_W_7-LC		
27	27	TQS3_210129_027	20190528_W_8_12-LC		
28	28	TQS3_210129_028	20190818_W_1-LC	6.56	21863
29	29	TQS3_210129_029	20190818_W_2-LC	6.56	27448
30	30	TQS3_210129_030	Blank	6.56	53
31	31	TQS3_210129_031	Std 3.125 ng/ml solvent	6.55	289055
32	32	TQS3_210129_032	Blank		
33	33	TQS3_210129_033	20190818_W_3-LC	6.56	42246
34	34	TQS3_210129_034	20190818_W_4-LC	6.56	22435
35	35	TQS3_210129_035	20190818_W_5-LC	6.56	16071
36	36	TQS3_210129_036	20190818_W_6-LC	6.56	43992
37	37	TQS3_210129_037	20190818_W_7-LC	6.56	27751
38	38	TQS3_210129_038	20190818_W_8_9-LC	6.56	82903
39	39	TQS3_210129_039	20190818_W_10_12-LC	6.56	101188
40	40	TQS3_210129_040	20200617_W_1_4-LC	6.56	575
41	41	TQS3_210129_041	20200617_W_5-LC	6.57	142
42	42	TQS3_210129_042	20200617_W_6-LC	6.55	30318
43	43	TQS3_210129_043	Blank		
44	44	TQS3_210129_044	Std 3.125 ng/ml solvent	6.56	297969
45	45	TQS3_210129_045	Blank	6.55	82
46	46	TQS3_210129_046	20200617_W_7-LC	6.55	591
47	47	TQS3_210129_047	20200617_W_8_9-LC	6.55	442
48	48	TQS3_210129_048	20200617_W_10_12-LC	6.54	505
49	49	TQS3_210129_049	20200813_W_1_2-LC		
50	50	TQS3_210129_050	20200813_W_3-LC	6.56	581
51	51	TQS3_210129_051	20200813_W_4-LC	6.55	69
52	52	TQS3_210129_052	20200813_W_5-LC	6.53	55
53	53	TQS3_210129_053	20200813_W_6-LC	6.57	102
54	54	TQS3_210129_054	20200813_W_7-LC	6.55	210
55	55	TQS3_210129_055	20200813_W_8_12-LC	6.55	318
56	56	TQS3_210129_056	Blank		
57	57	TQS3_210129_057	Std 3.125 ng/ml solvent	6.55	296198
58	58	TQS3_210129_058	Blank		
59	59	TQS3_210129_059	20200816_W_1-LC	6.57	53
60	60	TQS3_210129_060	20200816_W_2-LC	6.56	299
61	61	TQS3_210129_061	20200816_W_3-LC	6.56	143
62	62	TQS3_210129_062	20200816_W_4-LC		
63	63	TQS3_210129_063	20200816_W_5-LC	6.57	89
64	64	TQS3_210129_064	20200701_W_1_12-LC	6.54	244
65	65	TQS3_210129_065	20200812_W_1_12-LC	6.57	528
66	66	TQS3_210129_066	20200831_W_1_12-LC	6.55	66
67	67	TQS3_210129_067	20200924_W_1_9-LC	6.56	223
68	68	TQS3_210129_068	20200928_W_1_12-LC	6.56	202
69	69	TQS3_210129_069	Blank		
70	70	TQS3_210129_070	Std 3.125 ng/ml solvent	6.55	313593
71	71	TQS3_210129_071	Blank		
72	72	TQS3_210129_072	Std 0 ng/mL	6.54	55
73	73	TQS3_210129_073	Std 1.25 ng/mL	6.56	117621
74	74	TQS3_210129_074	Std 3.125 ng/mL	6.56	305354
75	75	TQS3_210129_075	Std 6.25 ng/mL	6.56	583064
76	76	TQS3_210129_076	Std 12.5 ng/mL	6.56	1155965
77	77	TQS3_210129_077	Std 50 ng/mL	6.56	4404210
78	78	TQS3_210129_078	Blank	6.56	634
79	79	TQS3_210129_079	Std 3.125 ng/ml matrix	6.56	669381
80	80	TQS3_210129_080	Blank		
81	81	TQS3_210129_081	20190528_S_1-LC	6.56	1073
82	82	TQS3_210129_082	20190528_S_2-LC	6.57	721
83	83	TQS3_210129_083	20190528_S_3-LC	6.56	800
84	84	TQS3_210129_084	20190528_S_4-LC	6.56	542
85	85	TQS3_210129_085	20190528_S_5-LC	6.57	751
86	86	TQS3_210129_086	20190528_S_6-LC	6.56	746
87	87	TQS3_210129_087	20190528_S_7-LC	6.53	1173
88	88	TQS3_210129_088	20190528_S_8_12-LC	6.55	2055
89	89	TQS3_210129_089	20190818_S_1-LC	6.55	1704796
90	90	TQS3_210129_090	20190818_S_2-LC	6.55	1169309
91	91	TQS3_210129_091	Blank	6.56	108
92	92	TQS3_210129_092	Std 3.125 ng/ml matrix	6.55	645358
93	93	TQS3_210129_093	Blank	6.56	70
94	94	TQS3_210129_094	20190818_S_3-LC	6.55	1789034
95	95	TQS3_210129_095	20190818_S_4-LC	6.55	1824582
96	96	TQS3_210129_096	20190818_S_5-LC	6.55	2138713
97	97	TQS3_210129_097	20190818_S_6-LC	6.55	1979941
98	98	TQS3_210129_098	20190818_S_7-LC	6.55	2888081
99	99	TQS3_210129_099	20190818_S_8_9-LC	6.55	2148145
100	100	TQS3_210129_100	20190818_S_10_12-LC	6.55	2477493
101	101	TQS3_210129_101	20200617_S_1_4-LC	6.54	38475
102	102	TQS3_210129_102	20200617_S_5-LC	6.55	43488
103	103	TQS3_210129_103	20200617_S_6-LC	6.55	30967
104	104	TQS3_210129_104	Blank		
105	105	TQS3_210129_105	Std 3.125 ng/ml matrix	6.55	609263
106	106	TQS3_210129_106	Blank	6.56	91
107	107	TQS3_210129_107	20200617_S_7-LC	6.54	10785
108	108	TQS3_210129_108	20200617_S_8_9-LC	6.54	31071
109	109	TQS3_210129_109	20200617_S_10_12-LC	6.55	30656
110	110	TQS3_210129_110	20200813_S_1_2-LC	6.55	15443
111	111	TQS3_210129_111	20200813_S_3-LC	6.56	17462
112	112	TQS3_210129_112	20200813_S_4-LC	6.55	18327
113	113	TQS3_210129_113	20200813_S_5-LC	6.57	15565
114	114	TQS3_210129_114	20200813_S_6-LC	6.56	18581
115	115	TQS3_210129_115	20200813_S_7-LC	6.56	18105
116	116	TQS3_210129_116	20200813_S_8_12-LC	6.55	13900
117	117	TQS3_210129_117	Blank		
118	118	TQS3_210129_118	Std 3.125 ng/ml matrix	6.56	616459
119	119	TQS3_210129_119	Blank	6.56	124
120	120	TQS3_210129_120	20200816_S_1-LC	6.56	8706
121	121	TQS3_210129_121	20200816_S_2-LC	6.57	5118
122	122	TQS3_210129_122	20200816_S_3-LC	6.56	7445
123	123	TQS3_210129_123	20200816_S_4-LC	6.57	7489
124	124	TQS3_210129_124	20200816_S_5-LC	6.57	12381
125	125	TQS3_210129_125	20190315_S_1_2-B	6.56	21396
126	126	TQS3_210129_126	20190606_S_1_2-B	6.58	8275
127	127	TQS3_210129_127	20200924_S_1_9-B	6.53	4557
128	128	TQS3_210129_128	20201008_S_1_12-LC	6.56	5671
129	129	TQS3_210129_129	20201023_S_1_2-LC	6.55	6193
130	130	TQS3_210129_130	Blank		
131	131	TQS3_210129_131	Std 3.125 ng/ml matrix	6.55	633934
132	132	TQS3_210129_132	Blank	6.54	54
133	133	TQS3_210129_133	20201023_S_3-LC	6.55	8358
134	134	TQS3_210129_134	20201023_S_4-LC	6.55	4222
135	135	TQS3_210129_135	20201023_S_5-LC	6.56	3219
136	136	TQS3_210129_136	20201023_S_6-LC	6.55	4727
137	137	TQS3_210129_137	20201023_S_7-LC	6.55	4870
138	138	TQS3_210129_138	20201023_S_8-LC	6.55	6396
139	139	TQS3_210129_139	Blank		
140	140	TQS3_210129_140	Std 3.125 ng/ml matrix	6.55	647456
141	141	TQS3_210129_141	Std 3.125 ng/ml Solvent	6.55	302347
142	142	TQS3_210129_142	Blank	6.54	147
143	143	TQS3_210129_143	20201008_W_1_12-LC		
144	144	TQS3_210129_144	20201023_W_1_2-LC		
145	145	TQS3_210129_145	20201023_W_3-LC		
146	146	TQS3_210129_146	20201023_W_4-LC	6.57	66
147	147	TQS3_210129_147	20201023_W_5-LC	6.57	34
148	148	TQS3_210129_148	20201023_W_6-LC	6.53	64
149	149	TQS3_210129_149	20201023_W_7-LC		
150	150	TQS3_210129_150	20201023_W_8-LC	6.54	56
151	151	TQS3_210129_151	20201023_W_9_12-LC	6.56	104
152	152	TQS3_210129_152	Blank		
153	153	TQS3_210129_153	Std 3.125 ng/ml Solvent	6.55	299608
154	154	TQS3_210129_154	Std 3.125 ng/ml matrix	6.55	630806
155	155	TQS3_210129_155	Blank		
156	156	TQS3_210129_156	Std 0 ng/mL	6.57	64
157	157	TQS3_210129_157	Std 1.25 ng/mL	6.55	119342
158	158	TQS3_210129_158	Std 3.125 ng/mL	6.55	307966
159	159	TQS3_210129_159	Std 6.25 ng/mL	6.55	589111
160	160	TQS3_210129_160	Std 12.5 ng/mL	6.55	1157730
161	161	TQS3_210129_161	Std 50 ng/mL	6.55	4302872
162	162	TQS3_210129_162	Blank	6.57	324

Compound 16:  Terbuthylazine

	#	Name	Sample Text	RT	Area
1	1	TQS3_210129_001	Blank	6.42	13145
2	2	TQS3_210129_002	Std 0 ng/mL	6.47	1578
3	3	TQS3_210129_003	Std 1.25 ng/mL	6.40	758644
4	4	TQS3_210129_004	Std 3.125 ng/mL	6.48	2066152
5	5	TQS3_210129_005	Std 6.25 ng/mL	6.47	4036722
6	6	TQS3_210129_006	Std 12.5 ng/mL	6.47	7600947
7	7	TQS3_210129_007	Std 50 ng/mL	6.45	11625430
8	8	TQS3_210129_008	Blank	6.48	16080
9	9	TQS3_210129_009	Std 3.125 ng/ml matrix	6.47	4636099
10	10	TQS3_210129_010	Blank	6.47	14304
11	11	TQS3_210129_011	XY-blank-IS	6.47	12746
12	12	TQS3_210129_012	XY-blank-IS-std_mix	6.46	7250401
13	13	TQS3_210129_013	LC-RS-QC1 standard	6.46	6193426
14	14	TQS3_210129_014	LC-RS-QC2	6.46	5580470
15	15	TQS3_210129_015	LC-W-QC1 standard	6.47	7379568
16	16	TQS3_210129_016	Blank	6.46	15482
17	17	TQS3_210129_017	Std 3.125 ng/ml matrix	6.46	4841056
18	18	TQS3_210129_018	Std 3.125 ng/ml solvent	6.46	2267722
19	19	TQS3_210129_019	Blank	6.46	15289
20	20	TQS3_210129_020	20190528_W_1-LC	6.46	15210
21	21	TQS3_210129_021	20190528_W_2-LC	6.47	12719
22	22	TQS3_210129_022	20190528_W_3-LC	6.47	13040
23	23	TQS3_210129_023	20190528_W_4-LC	6.45	12814
24	24	TQS3_210129_024	20190528_W_5-LC	6.47	13909
25	25	TQS3_210129_025	20190528_W_6-LC	6.47	18370
26	26	TQS3_210129_026	20190528_W_7-LC	6.47	15057
27	27	TQS3_210129_027	20190528_W_8_12-LC	6.46	21264
28	28	TQS3_210129_028	20190818_W_1-LC	6.46	16350
29	29	TQS3_210129_029	20190818_W_2-LC	6.47	15160
30	30	TQS3_210129_030	Blank	6.47	15372
31	31	TQS3_210129_031	Std 3.125 ng/ml solvent	6.46	2268267
32	32	TQS3_210129_032	Blank	6.46	15227
33	33	TQS3_210129_033	20190818_W_3-LC	6.47	16790
34	34	TQS3_210129_034	20190818_W_4-LC	6.47	13480
35	35	TQS3_210129_035	20190818_W_5-LC	6.47	12711
36	36	TQS3_210129_036	20190818_W_6-LC	6.47	13312
37	37	TQS3_210129_037	20190818_W_7-LC	6.47	12224
38	38	TQS3_210129_038	20190818_W_8_9-LC	6.47	14463
39	39	TQS3_210129_039	20190818_W_10_12-LC	6.47	15293
40	40	TQS3_210129_040	20200617_W_1_4-LC	6.46	73542
41	41	TQS3_210129_041	20200617_W_5-LC	6.46	43777
42	42	TQS3_210129_042	20200617_W_6-LC	6.46	53534
43	43	TQS3_210129_043	Blank	6.46	15310
44	44	TQS3_210129_044	Std 3.125 ng/ml solvent	6.46	2346158
45	45	TQS3_210129_045	Blank	6.47	15439
46	46	TQS3_210129_046	20200617_W_7-LC	6.46	64681
47	47	TQS3_210129_047	20200617_W_8_9-LC	6.46	64581
48	48	TQS3_210129_048	20200617_W_10_12-LC	6.46	58602
49	49	TQS3_210129_049	20200813_W_1_2-LC	6.47	14065
50	50	TQS3_210129_050	20200813_W_3-LC	6.46	17091
51	51	TQS3_210129_051	20200813_W_4-LC	6.46	12604
52	52	TQS3_210129_052	20200813_W_5-LC	6.47	13506
53	53	TQS3_210129_053	20200813_W_6-LC	6.46	13013
54	54	TQS3_210129_054	20200813_W_7-LC	6.46	14805
55	55	TQS3_210129_055	20200813_W_8_12-LC	6.46	15188
56	56	TQS3_210129_056	Blank	6.46	12253
57	57	TQS3_210129_057	Std 3.125 ng/ml solvent	6.46	2373435
58	58	TQS3_210129_058	Blank	6.46	16948
59	59	TQS3_210129_059	20200816_W_1-LC	6.46	12179
60	60	TQS3_210129_060	20200816_W_2-LC	6.46	15090
61	61	TQS3_210129_061	20200816_W_3-LC	6.46	14603
62	62	TQS3_210129_062	20200816_W_4-LC	6.47	13937
63	63	TQS3_210129_063	20200816_W_5-LC	6.46	14673
64	64	TQS3_210129_064	20200701_W_1_12-LC	6.45	15831
65	65	TQS3_210129_065	20200812_W_1_12-LC	6.47	15290
66	66	TQS3_210129_066	20200831_W_1_12-LC	6.47	12984
67	67	TQS3_210129_067	20200924_W_1_9-LC	6.47	17601
68	68	TQS3_210129_068	20200928_W_1_12-LC	6.47	17467
69	69	TQS3_210129_069	Blank	6.46	14639
70	70	TQS3_210129_070	Std 3.125 ng/ml solvent	6.46	2426545
71	71	TQS3_210129_071	Blank	6.47	13324
72	72	TQS3_210129_072	Std 0 ng/mL	6.47	11751
73	73	TQS3_210129_073	Std 1.25 ng/mL	6.46	923038
74	74	TQS3_210129_074	Std 3.125 ng/mL	6.47	2421013
75	75	TQS3_210129_075	Std 6.25 ng/mL	6.47	4565814
76	76	TQS3_210129_076	Std 12.5 ng/mL	6.47	7892285
77	77	TQS3_210129_077	Std 50 ng/mL	6.45	11629075
78	78	TQS3_210129_078	Blank	6.47	21211
79	79	TQS3_210129_079	Std 3.125 ng/ml matrix	6.47	5262264
80	80	TQS3_210129_080	Blank	6.46	15221
81	81	TQS3_210129_081	20190528_S_1-LC	6.46	43011
82	82	TQS3_210129_082	20190528_S_2-LC	6.47	36252
83	83	TQS3_210129_083	20190528_S_3-LC	6.46	35469
84	84	TQS3_210129_084	20190528_S_4-LC	6.46	45513
85	85	TQS3_210129_085	20190528_S_5-LC	6.46	40896
86	86	TQS3_210129_086	20190528_S_6-LC	6.45	42046
87	87	TQS3_210129_087	20190528_S_7-LC	6.46	46598
88	88	TQS3_210129_088	20190528_S_8_12-LC	6.45	54573
89	89	TQS3_210129_089	20190818_S_1-LC	6.46	24396
90	90	TQS3_210129_090	20190818_S_2-LC	6.46	30813
91	91	TQS3_210129_091	Blank	6.46	13524
92	92	TQS3_210129_092	Std 3.125 ng/ml matrix	6.46	5074786
93	93	TQS3_210129_093	Blank	6.46	17422
94	94	TQS3_210129_094	20190818_S_3-LC	6.46	42448
95	95	TQS3_210129_095	20190818_S_4-LC	6.46	27510
96	96	TQS3_210129_096	20190818_S_5-LC	6.45	24475
97	97	TQS3_210129_097	20190818_S_6-LC	6.45	21982
98	98	TQS3_210129_098	20190818_S_7-LC	6.45	31025
99	99	TQS3_210129_099	20190818_S_8_9-LC	6.46	34636
100	100	TQS3_210129_100	20190818_S_10_12-LC	6.45	33289
101	101	TQS3_210129_101	20200617_S_1_4-LC	6.44	644768
102	102	TQS3_210129_102	20200617_S_5-LC	6.44	417552
103	103	TQS3_210129_103	20200617_S_6-LC	6.45	327692
104	104	TQS3_210129_104	Blank	6.46	12662
105	105	TQS3_210129_105	Std 3.125 ng/ml matrix	6.46	4824308
